2020-21 Low Income Schools Percent Low Income,,,,
Private and Nonpublic Schools,,,,
,,,,
AUN,School Name,County Name,School District,Percent
300097360,St James Preschool,Bucks,Neshaminy SD,0.00
225238552,St James Regional Catholic School,Delaware,Ridley SD,0.00
205257904,St James School,Erie,Erie City SD,42.90
226510073,St James School,Philadelphia,Philadelphia City SD,100.00
203026565,St James School,Allegheny,Quaker Valley SD,29.00
220487602,St Jane Frances School,Northampton,Wilson Area SD,4.70
229547652,St Jerome Regional School,Schuylkill,Tamaqua Area SD,22.70
226518092,St Jerome School,Philadelphia,Philadelphia City SD,14.90
215227403,St Joan of Arc School,Dauphin,Derry Township SD,24.90
210147003,St John Evangelist School,Centre,Bellefonte Area SD,29.10
201267005,St John Evangelist School,Fayette,Uniontown Area SD,51.50
213367102,St John Neumann Catholic School,Lancaster,Manheim Township SD,6.20
217417211,St John Neumann Regional Academy,Lycoming,Williamsport Area SD,8.50
217410501,St John Neumann Regional Academy High School Campus,Lycoming,Williamsport Area SD,59.50
221397652,St John Neumann Regional Sch,Lehigh,Northern Lehigh SD,21.20
221137102,St John Neumann Regional Sch,Carbon,Palmerton Area SD,25.00
204434504,St John Paul II Elementary School,Mercer,Hermitage SD,31.80
215670001,St John the Baptist,York,Southern York County SD,5.20
221391002,St John Vianney Regional School,Lehigh,Allentown City SD,48.90
229547752,St Joseph Center for Spec Lrng,Schuylkill,Pottsville Area SD,100.00
203026785,St Joseph High School,Allegheny,Highlands SD,80.70
216477203,St Joseph School,Montour,Danville Area SD,30.40
224157702,St Joseph School,Chester,Downingtown Area SD,0.00
215217003,St Joseph School,Cumberland,Mechanicsburg Area SD,4.10
212670003,St Joseph School,York,South Western SD,21.20
205627004,St Joseph School,Warren,Warren County SD,17.50
212677403,St Joseph School,York,York Suburban SD,16.90
221397752,St Joseph the Worker-Orefield,Lehigh,Parkland SD,4.10
222098602,St Joseph-St Robert School,Bucks,Central Bucks SD,0.00
210140009,St Josephs Catholic Academy,Centre,State College Area SD,8.70
226518302,St Josephs Preparatory School,Philadelphia,Philadelphia City SD,5.10
206167254,St Josephs School,Clarion,North Clarion County SD,13.00
218408301,St Jude School,Luzerne,Crestwood SD,16.80
222097602,St Katharine Drexel Regional Catholic School,Bucks,Council Rock SD,0.00
222097902,St Katharine Drexel School,Bucks,Bensalem Township SD,100.00
225238352,St Katharine of Siena,Delaware,Radnor Township SD,0.00
223468272,St Katherine Day Sch -Lower/Jr,Montgomery,Lower Merion SD,83.30
225238342,St Katherine Day Sch -Upper,Delaware,Radnor Township SD,58.30
226518332,St Katherine of Siena School,Philadelphia,Philadelphia City SD,17.00
204100002,St Kilian Catholic School,Butler,Mars Area SD,8.90
225238452,St Laurence School,Delaware,Upper Darby SD,0.00
226518422,St Laurentius School,Philadelphia,Philadelphia City SD,37.50
209247404,St Leo School,Elk,Ridgway Area SD,34.80
213367502,St Leo the Great School,Lancaster,Hempfield SD,10.90
216600575,St Louis de Montfort Academy,Northumberland,Line Mountain SD,0.00
202027085,St Louise De Marillac School,Allegheny,Upper Saint Clair SD,11.40
226518542,St Lucy Day School For Children With Visual Impairments,Philadelphia,Philadelphia City SD,64.70
205258404,St Luke School,Erie,Erie City SD,31.60
223468302,St Luke the Evangelist School,Montgomery,Abington SD,0.00
204107604,St Lukes Lutheran School,Butler,South Butler County SD,29.40
226518662,St Malachy School,Philadelphia,Philadelphia City SD,33.50
215227603,St Margaret Mary School,Dauphin,Central Dauphin SD,27.30
223468362,St Margaret School,Montgomery,Lower Merion SD,0.00
214067602,St Margaret School,Berks,Reading SD,80.00
222097002,St Mark School,Bucks,Bristol Borough SD,0.00
225230002,St Marks Christian Kindergarten,Delaware,Upper Darby SD,0.00
223469765,St Marks Classical Academy,Montgomery,Abington SD,67.40
226518722,St Martha School,Philadelphia,Philadelphia City SD,0.00
226517252,St Martin DE Porres,Philadelphia,Philadelphia City SD,16.20
226518752,St Martin of Tours School,Philadelphia,Philadelphia City SD,14.60
222097142,St Mary Hospital Child Dev Ctr,Bucks,Neshaminy SD,0.00
225238652,St Mary Magdalen School,Delaware,Rose Tree Media SD,0.00
219358301,St Mary of Mt Carmel School,Lackawanna,Dunmore SD,17.50
223468452,St Mary School,Montgomery,Perkiomen Valley SD,0.00
209246004,St Marys Catholic Elem School,Elk,Saint Marys Area SD,30.60
209247604,St Marys Catholic Middle School,Elk,Saint Marys Area SD,26.50
226518902,St Marys Interparochial School,Philadelphia,Philadelphia City SD,3.30
226518932,St Matthew School,Philadelphia,Philadelphia City SD,45.40
208077805,St Matthew School,Blair,Tyrone Area SD,19.20
224150012,St Matthews Preschool & Kindergarten,Chester,Downingtown Area SD,0.00
224157952,St Maximilian Kolbe School,Chester,West Chester Area SD,0.00
208118405,St Michael Catholic School,Cambria,Penn Cambria SD,30.00
204437704,St Michael School,Mercer,Greenville Area SD,36.80
221390612,St Michael the Archangel Lwr,Lehigh,Southern Lehigh SD,5.70
222098902,St Michael The Archangel School,Bucks,Pennsbury SD,36.60
221390602,St Michael the Archangel Upr,Lehigh,Southern Lehigh SD,4.90
226519022,St Monica School,Philadelphia,Philadelphia City SD,27.50
208114205,St Nicholas Catholic School,Cambria,Northern Cambria SD,29.50
220390000,St Nicholas Greek Orthodox Academy,Lehigh,Bethlehem Area SD,0.00
229548502,St Nicholas School,Schuylkill,Minersville Area SD,39.50
218409001,St Nicholas St Mary School,Luzerne,Wilkes-Barre Area SD,28.60
224158102,St Norbert School,Chester,Tredyffrin-Easttown SD,0.00
224158302,St Patrick School,Chester,Great Valley SD,0.00
208078005,St Patrick School,Blair,Hollidaysburg Area SD,22.00
215217203,St Patrick School,Cumberland,South Middleton SD,17.20
219357801,St Paul St Clare School St Clare Campus,Lackawanna,Scranton SD,5.30
219359301,St Paul St Clare School St Paul Campus,Lackawanna,Scranton SD,3.40
300147800,St Pauls Christian Preschool,Centre,State College Area SD,0.00
300097400,St Pauls Preschool Center,Bucks,Central Bucks SD,0.00
214067902,St Peter School,Berks,Reading SD,79.90
208567105,St Peter School,Somerset,Somerset Area SD,17.30
226519142,St Peter the Apostle School,Philadelphia,Philadelphia City SD,58.90
226519162,St Peters School,Philadelphia,Philadelphia City SD,26.90
203027745,St Philip Grade School,Allegheny,Carlynton SD,16.10
223468852,St Philip Neri School,Montgomery,Colonial SD,0.00
224150024,St Philomena Academy,Chester,Coatesville Area SD,0.00
226519242,St Pio Catholic Regional School,Philadelphia,Philadelphia City SD,6.20
225238802,St Pius X School,Delaware,Marple Newtown SD,0.00
226519222,St Raymond of Penafort,Philadelphia,Philadelphia City SD,23.20
226519282,St Rose of Lima School,Philadelphia,Philadelphia City SD,33.00
212677603,St Rose of Lima School,York,Spring Grove Area SD,6.30
207658805,St Sebastian School,Westmoreland,Belle Vernon Area SD,28.40
206617204,St Stephen School,Venango,Oil City Area SD,32.70
221390001,St Stephens Episcopal Chrh Schl,Lehigh,Whitehall-Coplay SD,0.00
215227753,St Stephens Episcopal School,Dauphin,Harrisburg City SD,54.60
300106380,St Stephens Lutheran Academy,Butler,Seneca Valley SD,100.00
306611385,St Stephens Lutheran Academy Utica,Venango,Franklin Area SD,93.80
305250035,St Stephens Nursery School,Erie,Fairview SD,0.00
223468752,St Teresa of Calcutta,Montgomery,Spring-Ford Area SD,0.00
212017003,St Teresa of Calcutta - Conewago,Adams,Conewago Valley SD,8.60
212010503,St Teresa of Calcutta - McSherrystown,Adams,Conewago Valley SD,17.30
215217403,St Theresa School,Cumberland,West Shore SD,12.20
203020015,St Therese,Allegheny,Steel Valley SD,60.00
203028045,St Therese School,Allegheny,Steel Valley SD,25.30
225238952,St Thomas Apostle School,Delaware,Garnet Valley SD,0.00
226519382,St Thomas Aquinas School,Philadelphia,Philadelphia City SD,37.40
203025575,St Thomas More,Allegheny,Bethel Park SD,37.50
221398102,St Thomas More School,Lehigh,Salisbury Township SD,10.10
226519442,St Veronica School,Philadelphia,Philadelphia City SD,40.40
204107804,St Wendelin School,Butler,Butler Area SD,27.60
300368115,Stars Schreiber Ctr for Ped Dev,Lancaster,Lancaster SD,0.00
210146553,State College Friends School,Centre,State College Area SD,15.00
224154998,State Hill Amish School,Chester,Coatesville Area SD,0.00
204430008,State Line Amish School,Mercer,Jamestown Area SD,0.00
224155275,Steelville School,Chester,Octorara Area SD,0.00
303023402,STEM Steps,Allegheny,Pine-Richland SD,0.00
323460123,Step Up Academy,Montgomery,Abington SD,62.50
323462300,Step Up Academy,Montgomery,Abington SD,50.00
221397938,Stepping Stones Christian School,Lehigh,Allentown City SD,0.00
313361974,Stone Independent School,Lancaster,Lancaster SD,3.60
204437784,Stoneboro Wesleyan Methodist School,Mercer,Lakeview SD,0.00
212287053,Stoney Creek Parochial School,Franklin,Chambersburg Area SD,0.00
213360023,Stoney Curve School,Lancaster,Solanco SD,0.00
213367812,Stoney Lane School,Lancaster,Pequea Valley SD,0.00
205250007,STONEY RUN AMISH SCHOOL,Warren,Warren County SD,0.00
228037544,Stony Acres Amish School,Indiana,Armstrong SD,0.00
228037554,Stony Flat Amish School,Indiana,Armstrong SD,0.00
217594001,Stony Fork Mennonite School,Tioga,Wellsboro Area SD,0.00
213367802,Stony Hill Amish School,Lancaster,Solanco SD,0.00
211447233,Stony Hill School,Mifflin,Mifflin County SD,0.00
216550002,Stony Meadow School,Snyder,Midd-West SD,0.00
215508003,Stony Point Amish School,Perry,West Perry SD,0.00
213388003,Stony Ridge Parochial School,Lebanon,Eastern Lebanon County SD,0.00
208567345,Stonybrook Parochial School,Somerset,Shanksville-Stonycreek SD,0.00
213380004,Stracks Dam Amish School,Lebanon,Eastern Lebanon County SD,0.00
225238962,Stratford Friends School,Delaware,William Penn SD,0.00
225231102,Sts Colman-John Neumann,Delaware,Haverford Township SD,0.00
227048205,Sts Peter & Paul School,Beaver,Beaver Area SD,16.90
224158502,Sts Philip & James School,Chester,West Chester Area SD,0.70
308560007,Studio Kids,Somerset,Somerset Area SD,0.00
213367832,Stumptown School,Lancaster,Conestoga Valley SD,0.00
208567355,Sugar Grove Parochial School,Somerset,Salisbury-Elk Lick SD,0.00
210187703,Sugar Hollow Parochial School,Clinton,Keystone Central SD,0.00
214067952,Summer Mountain Amish School,Berks,Tulpehocken Area SD,0.00
300106290,Summit Academy,Butler,Butler Area SD,100.00
219359851,Summit Christian Academy,Lackawanna,Abington Heights SD,15.60
213365629,Summit Hill School,Lancaster,Solanco SD,0.00
208567385,Summit Mills Parochial School,Somerset,Meyersdale Area SD,0.00
208567395,Summit Mills Vocational Sch,Somerset,Meyersdale Area SD,0.00
320450327,Summit School of the Poconos,Monroe,East Stroudsburg Area SD,42.40
213367842,Summitview Christian School,Lancaster,Eastern Lancaster County SD,0.00
213380002,Sun Valley Parochial School,Lebanon,Eastern Lebanon County SD,0.00
216497633,Sunbury Christian Academy,Northumberland,Shikellamy SD,37.80
213367872,Sunflower School,Lancaster,Pequea Valley SD,0.00
224154810,Sunny Cove,Chester,Coatesville Area SD,0.00
216490005,Sunny Crest School,Northumberland,Warrior Run SD,0.00
216496949,Sunny Knoll Amish School,Northumberland,Line Mountain SD,0.00
213384773,Sunny Lea School,Lebanon,Northern Lebanon SD,0.00
214068022,Sunny Meadow Mennonite School,Berks,Brandywine Heights Area SD,0.00
210146703,Sunny Meadow Parochial School,Centre,Bellefonte Area SD,0.00
205200004,Sunny Meadow School,Crawford,Conneaut SD,37.50
210146753,Sunny Side School,Centre,Penns Valley Area SD,0.00
216497753,Sunny Slope Amish Paroch Sch,Northumberland,Warrior Run SD,0.00
215210014,Sunny Slope School,Cumberland,Carlisle Area SD,0.00
208050004,Sunny Slope School,Bedford,Northern Bedford County SD,0.00
213360056,Sunny Slope School,Lancaster,Octorara Area SD,0.00
228320001,Sunny Spot School,Indiana,Armstrong SD,0.00
211446255,Sunny Sunbeam Special Amish School,Mifflin,Mifflin County SD,0.00
213365197,Sunny View School,Lancaster,Pequea Valley SD,0.00
212677743,Sunnyburn School,York,Red Lion Area SD,0.00
211447253,Sunnyside Amish School,Mifflin,Mifflin County SD,0.00
213367902,Sunnyside Parochial School-East,Lancaster,Conestoga Valley SD,0.00
216605003,Sunnyside School,Union,Mifflinburg Area SD,0.00
211447353,Sunnyview School,Mifflin,Mifflin County SD,0.00
211444028,Sunrise Amish School,Mifflin,Mifflin County SD,0.00
216493421,Sunrise View School,Northumberland,Line Mountain SD,0.00
212287123,Sunset Amish School,Franklin,Chambersburg Area SD,0.00
215213203,Sunset Run Parochial School,Cumberland,Shippensburg Area SD,0.00
213366058,Sunset Valley Amish Parochial School,Lancaster,Pequea Valley SD,0.00
215500002,Sunset Valley School,Perry,West Perry SD,0.00
224150009,Sunset View Amish School,Chester,Oxford Area SD,0.00
206334692,Sunset View Amish School,Jefferson,Punxsutawney Area SD,0.00
210146903,Sunset View School,Centre,Bellefonte Area SD,0.00
210140007,Sunset View School,Centre,Penns Valley Area SD,0.00
320520000,Sunshine Academy,Pike,Delaware Valley SD,33.30
214060006,Suplee School,Chester,Twin Valley SD,0.00
216497623,Susquehanna Bible Academy,Northumberland,Shikellamy SD,0.00
300368190,Susquehanna Waldorf School,Lancaster,Donegal SD,9.00
221398402,Swain School,Lehigh,Salisbury Township SD,1.70
224154118,Sweet Water Amish School,Chester,Twin Valley SD,0.00
212280003,Sweetwater Ridge Amish School,Franklin,Fannett-Metal SD,0.00
213360001,Sycamore Amish Parochial School,Lancaster,Lampeter-Strasburg SD,0.00
324150008,Talk School,Delaware,Marple Newtown SD,0.00
226519542,Talmudical Yeshiva of Philadelphia,Philadelphia,Philadelphia City SD,0.00
213367962,Tanglewood School,Lancaster,Cocalico SD,0.00
226510070,Tarbiyatul ILM Academy Inc.,Philadelphia,Philadelphia City SD,96.70
301633267,TEC Education Center,Washington,Washington SD,100.00
300467820,Temple Adath Israel Day School,Montgomery,Lower Merion SD,0.00
300467840,Temple Beth Hillel Nursery Sch,Montgomery,Lower Merion SD,0.00
300077450,Tender Love for Children,Blair,Altoona Area SD,0.00
213367972,Terre Hill Mennonite High Sch,Lancaster,Eastern Lancaster County SD,0.00
300518830,Thankful Learning Center Inc,Philadelphia,Philadelphia City SD,100.00
204370001,Thorn Hill School,Lawrence,Wilmington Area SD,0.00
203028117,Three Rivers Village School,Allegheny,Pittsburgh SD,22.70
212677773,Tidings of Peace Christian School,York,York City SD,66.70
300468000,Timothy School,Chester,Tredyffrin-Easttown SD,0.00
327042915,Tiny Tot Child Development Center,Beaver,New Brighton Area SD,0.00
222090009,TLC Childcare Center,Bucks,Pennridge SD,6.70
300463400,TLC Leadership Academy at Audubon,Chester,Methacton SD,43.80
300029420,Tolatr Academy,Allegheny,Pittsburgh SD,100.00
223469512,Torah Academy of Greater Philadelphia,Montgomery,Lower Merion SD,14.70
205207754,Tower Hill School,Crawford,Conneaut SD,0.00
213369121,Trackside School,Lancaster,Conestoga Valley SD,0.00
300028830,Training Wheels,Allegheny,Pittsburgh SD,0.00
207650006,Trauger Mennonite Church School,Westmoreland,Mount Pleasant Area SD,0.00
215220006,Tree Line Amish School,Dauphin,Millersburg Area SD,0.00
300098110,Trevose Day School,Bucks,Bensalem Township SD,0.00
201630001,Tri-State Christian Academy,Washington,Burgettstown Area SD,70.30
219359951,Triboro Christian Academy,Lackawanna,Old Forge SD,11.60
229541052,Trinity Academy,Schuylkill,Shenandoah Valley SD,43.20
300098100,Trinity Buckingham Academy,Bucks,Central Bucks SD,0.00
226519632,Trinity Christian School,Philadelphia,Philadelphia City SD,100.00
203021355,Trinity Christian School,Allegheny,Woodland Hills SD,0.00
215217953,Trinity High School,Cumberland,West Shore SD,7.20
217598701,Trinity Lutheran School,Tioga,Wellsboro Area SD,18.50
300468150,Trinity Nursery & Kindergarten,Montgomery,Upper Merion Area SD,0.00
300157600,Trinity Preschool of Berwyn,Chester,Tredyffrin-Easttown SD,0.00
214060000,Triple Springs Amish Parochial,Berks,Tulpehocken Area SD,0.00
214068502,Trostle Hill School,Lancaster,Eastern Lancaster County SD,0.00
206330005,Trout Run School,Jefferson,Punxsutawney Area SD,0.00
218400005,Trucksville Early Childhood Education Center,Luzerne,Dallas SD,0.00
212280007,Tunnel Run School,Franklin,Chambersburg Area SD,0.00
216190001,Turkey Ridge School,Columbia,Millville Area SD,0.00
213360078,Twin Elm School,Lancaster,Lampeter-Strasburg SD,0.00
208079087,Twin Mountain Amish School,Blair,Tyrone Area SD,0.00
213361302,Twin Run School,Lancaster,Solanco SD,0.00
300468200,Twin Spring Farm Educ Impr,Montgomery,Wissahickon SD,0.00
213367982,Twin Valley Bible Academy,Lancaster,Eastern Lancaster County SD,0.00
224158912,Two Log Amish School,Chester,Twin Valley SD,0.00
213368102,Union Amish School,Lancaster,Solanco SD,0.00
213368112,Union Grove Mennonite School,Lancaster,Eastern Lancaster County SD,0.00
217080201,Union Valley Christian Mennonite School,Bradford,Northeast Bradford SD,0.00
222099552,United Friends School,Bucks,Quakertown Community SD,0.00
202023515,Universal Academy of Pittsburgh,Allegheny,Woodland Hills SD,60.70
300028890,University School,Allegheny,Pittsburgh SD,0.00
224159002,Upland Country Day School,Chester,Unionville-Chadds Ford SD,0.00
300029810,UPMC Western Psychiatric Hospital,Allegheny,Pittsburgh SD,100.00
222099652,Upper Bucks Christian School,Bucks,Pennridge SD,0.00
208568005,Upper Mountain View School,Somerset,Salisbury-Elk Lick SD,0.00
217418201,Valley Bell School,Lycoming,Montgomery Area SD,0.00
224151602,Valley Christian School,Chester,Coatesville Area SD,0.00
223469582,Valley Christian School,Montgomery,Lower Moreland Township SD,0.00
300098300,Valley Day School,Bucks,Morrisville Borough SD,74.40
223469562,Valley Forge Baptist Academy,Montgomery,Spring-Ford Area SD,0.00
225239502,Valley Forge Military Academy,Delaware,Radnor Township SD,4.60
224159182,Valley Road Amish School,Chester,Octorara Area SD,0.00
213368182,Valley Road School,Lancaster,Solanco SD,0.00
213360019,Valley Run School,Lancaster,Octorara Area SD,0.00
207659465,Valley School of Ligonier,Westmoreland,Ligonier Valley SD,0.00
205259754,Valley View Amish School,Crawford,Corry Area SD,0.00
204430006,Valley View Amish School,Mercer,Lakeview SD,0.00
205200006,Valley View Amish School,Crawford,Penncrest SD,0.00
209426700,Valley View Amish School,McKean,Port Allegany SD,0.00
206330006,Valley View Amish School,Jefferson,Punxsutawney Area SD,0.00
211448013,Valley View Christian School,Mifflin,Mifflin County SD,0.00
213368152,Valley View School,Lancaster,Eastern Lancaster County SD,0.00
217089001,Valley View School,Bradford,Northeast Bradford SD,0.00
300468300,Vanguard School,Chester,Tredyffrin-Easttown SD,0.00
323460107,Vantage Academy,Montgomery,Souderton Area SD,54.00
323460114,Vantage Academy,Montgomery,Upper Merion Area SD,78.80
206618004,Venango Catholic High School,Venango,Oil City Area SD,25.40
213360060,Verdant Valley School,Lancaster,Pequea Valley SD,0.00
213368252,Veritas Academy,Lancaster,Conestoga Valley SD,0.00
201268155,Verna Montessori School,Fayette,Connellsville Area SD,23.70
216552253,Victory Baptist Academy,Snyder,Selinsgrove Area SD,0.00
222099702,Villa Joseph Marie High School,Bucks,Council Rock SD,0.00
224159202,Villa Maria Academy,Chester,Great Valley SD,0.00
224159302,Villa Maria Academy Lwr School,Chester,Great Valley SD,0.00
223469552,Visitation BVM School,Montgomery,Norristown Area SD,0.00
226519752,Visitation School,Philadelphia,Philadelphia City SD,75.50
315220005,Vista School,Dauphin,Derry Township SD,100.00
226513821,Vocatio Career Prep High School,Philadelphia,Philadelphia City SD,100.00
213368272,Wakefield School,Lancaster,Solanco SD,0.00
225239602,Walden School,Delaware,Rose Tree Media SD,0.00
300517255,Waldorf School of Philadelphia,Philadelphia,Philadelphia City SD,27.20
300028690,Waldorf School of Pittsburgh,Allegheny,Pittsburgh SD,11.50
223469602,Waldron Mercy Academy,Montgomery,Lower Merion SD,0.00
203029635,Walnut Grove Christian School,Allegheny,West Mifflin Area SD,0.00
213366564,Walnut Grove School,Lancaster,Solanco SD,0.00
213360030,Walnut Hill Parochial School,Lancaster,Eastern Lancaster County SD,0.00
228329005,Walnut Hollow Amish School,Indiana,Marion Center Area SD,0.00
213361409,Walnut Lane,Lancaster,Conestoga Valley SD,0.00
212289808,Walnut Lane Amish School,Franklin,Fannett-Metal SD,0.00
217410751,Walnut Street Christian School,Clinton,Jersey Shore Area SD,0.00
205629004,Warren Co Christian School,Warren,Warren County SD,40.00
213360044,Waterloo Amish School,Lancaster,Pequea Valley SD,0.00
300022370,Watson Institute Education Center,Allegheny,Quaker Valley SD,50.00
303028175,Watson Institute Education Center South,Allegheny,South Fayette Township SD,47.90
300029270,Watson Institute Friendship Academy,Allegheny,Pittsburgh SD,89.30
303020014,Watson Institute LEAP Preschool,Allegheny,Fox Chapel Area SD,0.00
302020013,Watson Institute Social Center for Academic Achievement,Allegheny,Fox Chapel Area SD,0.00
213367579,Way of Jesus Academy - Lower School,Lancaster,Lancaster SD,72.20
300239600,Wayne Presbyterian Nursery School,Delaware,Radnor Township SD,0.00
211448203,Waynesburg Amish School,Mifflin,Mifflin County SD,0.00
213363732,Weaverland School,Lancaster,Eastern Lancaster County SD,0.00
213368302,Weavertown Mennonite School,Lancaster,Conestoga Valley SD,0.00
206170002,Weber Road School,Clearfield,DuBois Area SD,0.00
213380001,Welsh Mountain Amish Parochial School,Lancaster,Eastern Lancaster County SD,0.00
217590000,Wesley Academy,Tioga,Northern Tioga SD,0.00
300029330,Wesley High School,Allegheny,Baldwin-Whitehall SD,100.00
300029680,Wesley K-8 School,Allegheny,Upper Saint Clair SD,100.00
216552703,West Beaver Amish School,Snyder,Midd-West SD,0.00
210180004,West Branch Christian Academy,Clinton,Keystone Central SD,0.00
300419050,West Branch School,Lycoming,Williamsport Area SD,10.50
214069102,West Brandywine School,Chester,Twin Valley SD,0.00
226519902,West Catholic Prep High School,Philadelphia,Philadelphia City SD,21.30
224159372,West Chester Christian School,Chester,West Chester Area SD,0.00
224152502,West Chester Friends School,Chester,West Chester Area SD,6.50
206320002,West Creek Road Amish School,Indiana,Punxsutawney Area SD,0.00
213368292,West Eby Road School,Lancaster,Conestoga Valley SD,0.00
224159382,West Fallowfield Christian School,Chester,Octorara Area SD,12.50
223469642,West Mont Christian Academy,Chester,Owen J Roberts SD,0.80
215210882,West Shore Christian Academy,Cumberland,Mechanicsburg Area SD,0.00
213368332,West Stevens School,Lancaster,Cocalico SD,0.00
213368352,West Terre Hill School,Lancaster,Eastern Lancaster County SD,0.00
203024075,Western PA Montessori School Inc,Allegheny,Hampton Township SD,16.70
300029830,Western PA School for Blind,Allegheny,Pittsburgh SD,100.00
300029840,Western PA School for Deaf,Allegheny,Woodland Hills SD,54.50
213368322,Westfield Amish Parochial Sch,Lancaster,Pequea Valley SD,0.00
303020089,Westminster Nursery School,Allegheny,Upper Saint Clair SD,0.00
207659535,Westmoreland Christian Academy,Westmoreland,Greensburg Salem SD,41.90
210176828,Westover Amish Parochial School,Clearfield,Harmony Area SD,0.00
224159402,Westtown School,Chester,West Chester Area SD,0.00
205200003,Westview Christian School,Crawford,Conneaut SD,0.00
300468130,Wetherill School,Montgomery,Lower Merion SD,0.00
228037804,Whippoorwill Flat School,Armstrong,Armstrong SD,0.00
215509766,Whispering Pines Amish School,Perry,Greenwood SD,0.00
215223547,Whistiling Pines Amish Parochial School,Dauphin,Upper Dauphin Area SD,0.00
224150002,White Clay Learning Center,Chester,Kennett Consolidated SD,0.00
217419011,White Deer Valley School,Lycoming,Montgomery Area SD,0.00
211448253,White Hall Amish School,Mifflin,Mifflin County SD,0.00
213360006,White Hall Amish School,Lancaster,Pequea Valley SD,0.00
213368452,White Oak Mennonite School,Lancaster,Eastern Lancaster County SD,0.00
214069152,White Oak Ridge School,Berks,Brandywine Heights Area SD,0.00
213368472,White Oak School,Lancaster,Lampeter-Strasburg SD,0.00
208079355,White Oak School,Blair,Tyrone Area SD,0.00
213369894,White Rock School,Lancaster,Solanco SD,0.00
216605503,White Springs School,Union,Mifflinburg Area SD,0.00
221393702,Whitehall Christian School,Lehigh,Whitehall-Coplay SD,47.10
300468770,Whitemarsh Montessori Childrens House,Montgomery,Wissahickon SD,0.00
213368502,Wide Hollow Amish School,Lancaster,Eastern Lancaster County SD,0.00
213384763,Wildlife View Amish School,Lebanon,Eastern Lebanon County SD,0.00
300407900,Wilkes Barre Academy,Luzerne,Wilkes-Barre Area SD,11.10
226515412,William Penn Charter School,Philadelphia,Philadelphia City SD,0.00
300159210,Willistown Country Day School,Chester,Great Valley SD,0.00
205205328,Willow Creek Amish School,Crawford,Northwestern SD,0.00
214069182,Willow Creek Mennonite School,Berks,Fleetwood Area SD,0.00
204431462,Willow Creek School,Mercer,Lakeview SD,0.00
206330004,Willow Drive School,Jefferson,Punxsutawney Area SD,0.00
212289143,Willow Hill Parochial School,Franklin,Fannett-Metal SD,0.00
202029805,Winchester Thurston School,Allegheny,Pittsburgh SD,1.80
224159502,Windsor Christian Academy,Chester,Downingtown Area SD,0.00
213360077,Windwheel Hill,Lancaster,Pequea Valley SD,0.00
204437350,Windy Acre Amish School,Mercer,Reynolds SD,0.00
217411371,Windy Acre School,Lycoming,Montgomery Area SD,0.00
211340005,Windy Acres School,Juniata,Juniata County SD,0.00
206330008,Windy Hollow Amish School,Jefferson,Punxsutawney Area SD,0.00
210142323,Windy Hollow School,Centre,Penns Valley Area SD,0.00
224159742,Windy Knoll Amish School,Lancaster,Solanco SD,0.00
215220005,Windy Knoll School,Dauphin,Upper Dauphin Area SD,0.00
210140006,Windy Poplars School,Centre,Penns Valley Area SD,0.00
210179430,Windy Ridge Amish School,Clearfield,Moshannon Valley SD,0.00
206320000,Windy Ridge Amish School,Indiana,Punxsutawney Area SD,0.00
213360393,Windy Top Amish School,Lancaster,Solanco SD,0.00
210180008,Winterside School,Clinton,Keystone Central SD,0.00
213368602,Witmer Amish School,Lancaster,Conestoga Valley SD,0.00
213360002,Wolf Rock School,Lancaster,Pequea Valley SD,0.00
213368632,Wonder Club Early Learning Centers,Lancaster,Lancaster SD,70.00
213368652,Wood Corner Amish School,Lancaster,Ephrata Area SD,0.00
213365178,Wood Land Amish Parochial School,Lancaster,Solanco SD,0.00
204438004,Wood Lawn School,Mercer,West Middlesex Area SD,0.00
213368682,Woodcrest Parochial School,Lancaster,Cocalico SD,0.00
329540387,Woodglen Academy,Schuylkill,Pottsville Area SD,100.00
211448353,Woodland Amish School,Mifflin,Mifflin County SD,0.00
206200003,Woodland View School,Crawford,Titusville Area SD,0.00
224159602,Woodlynde School,Chester,Tredyffrin-Easttown SD,0.00
300098500,Woods Services,Bucks,Pennsbury SD,73.30
210145253,Woodside Amish School,Centre,Penns Valley Area SD,0.00
213364151,Wrightsdale Amish School,Lancaster,Solanco SD,0.00
211447136,Wylie Brook Amish School,Mifflin,Mifflin County SD,0.00
300469100,Wyncote Academy,Montgomery,Cheltenham SD,74.60
223464692,Wyndcroft School,Montgomery,Pottstown SD,0.00
218409801,Wyoming Area Catholic School,Luzerne,Wyoming Area SD,12.20
218400002,Wyoming Seminary Lower School,Luzerne,Wyoming Valley West SD,0.00
218409901,Wyoming Seminary Upper School,Luzerne,Wyoming Valley West SD,0.00
300409250,Wyoming Valley Childrens Association,Luzerne,Wyoming Valley West SD,16.70
300409160,Wyoming Valley Montessori School,Luzerne,Wyoming Valley West SD,22.20
218409961,Wyoming Valley SDA School,Luzerne,Crestwood SD,25.00
313380008,Yellow Breeches Ed Ctr - Annville,Lebanon,Annville-Cleona SD,100.00
315210006,Yellow Breeches Ed Ctr - Boiling Springs,Cumberland,South Middleton SD,100.00
315210008,Yellow Breeches Ed Ctr - Carlisle,Cumberland,South Middleton SD,100.00
315220008,Yellow Breeches Ed Ctr - Harrisburg,Dauphin,Central Dauphin SD,100.00
